4183,PLAGE,458,459,10208186,6316,3
4185,Barbarendorf,481,480,0,1849,0
4186,E+5,492,503,1577396375,9101,6
4187,AG+%28562%7C532%29+K55,562,532,1577398609,9868,0
4188,Barbarendorf,466,494,0,1555,0
4189,059+%7C+Why%3FAG%21,560,500,1577276619,9089,0
4190,D007,484,480,9196619,8395,0
4191,XYX,483,449,1577405180,1753,0
4192,Bonusdorf,491,453,0,1821,2
4193,Predator007GollumPUSHING,527,544,1577387295,10273,0
4194,A%7C002,433,484,1577416471,9995,0
4195,%23+06+%2F%2F%3A+Meinsssss,484,567,1576770512,10445,0
4196,Barbarendorf,519,550,0,956,0
4197,AG-057,476,533,10043221,2982,0
4198,008+Ahri,516,546,10157803,7704,0
4199,020+-+AMg0%27s+Kingdom,509,508,1577316486,4357,0
4200,035+Pr%C3%BCgel%21,450,493,1577386677,8802,8
4201,The.Deutsche,519,541,1576663356,9512,0
4202,Barbarendorf,553,496,0,1701,0
4203,%7C020%7CIgnorance,541,543,1576951073,5319,9
4204,014,454,544,1577416581,7965,0
4205,Barbarendorf,525,503,0,1846,0
4206,054+Leer+ist+immernoch+am+besten,480,463,1682039,9995,0
4207,Barbarendorf,563,488,0,1647,0
4208,016+%7C+Why%3FAG%21,535,521,1577276619,10228,0
4209,XYX,489,450,1577405180,2911,0
4210,Barbarendorf,545,510,0,892,0
4211,Barbarendorf,466,465,0,2415,0
4212,Barbarendorf,438,519,0,1452,0
4213,AxxToTheC+005,516,509,1577338263,6181,0
4214,Barbarendorf,548,524,0,1341,0
4215,Barbarendorf,529,559,0,1895,0
4216,026+AG+Manufaktur,555,477,1576173702,2702,7
4217,Riley+Reid+2.2,534,462,9956669,8107,0
4218,Barbarendorf,486,552,0,1812,0
4219,Bonusdorf,524,457,0,1822,9
4220,PLAGE,460,462,10208186,9377,0
4221,Barbarendorf,527,532,0,2353,0
4222,%5B002%5D+Br%C3%BCgge,511,531,1577419774,9995,5
4223,%7ETegridy+Queef+AG%7E,540,538,1577323565,9995,0
4224,der+kleine+dicke,482,435,1577228586,9537,0
4226,AG+%7C+029,501,436,1577422171,3627,0
4227,55%3A16%3A78+-+KaratKatas,568,517,1577412073,8739,0
4228,018,516,561,1577405512,2076,0
4229,010+%7C+Trailerpark,486,464,1577228586,3682,3
4230,Barbarendorf,563,469,0,1155,0
4231,eism,560,532,1577066276,1236,0
4232,057+%7C+Why%3FAG%21,518,504,1577276619,3295,0
4233,D%C3%B6rfle,463,500,9898251,6824,0
4235,Barbarendorf,471,541,0,1964,0
4236,Bonusdorf,432,485,0,2182,7
4237,023+Grimmjow,519,556,10157803,7253,0
4238,Barbarendorf,499,507,0,2514,0
4239,K--20.O-AGGRO,528,470,1577419647,6696,0
4240,075+MAGNUM+OPUS,555,469,9707878,9030,0
4241,020+M%C3%BCnchen,469,523,831449,3508,0
4242,PLAGE,454,460,10208186,5416,0
4243,Barbarendorf,556,494,0,2636,0
4244,Barbarendorf,531,534,0,1306,0
4245,Barbarendorf,542,499,0,1898,0
4246,-Tegridy+H%C3%B6hle+AG-,546,554,1577323565,9511,3
4247,Barbarendorf,538,505,0,1483,0
4248,Barbarendorf,476,546,0,2111,0
4249,Barbarendorf,471,481,0,1323,0
4250,027+Ich-AG,477,521,1577230550,3744,0
4251,Barbarendorf,467,454,0,1533,0
4252,Iyo,449,481,1577383770,7317,0
4253,Barbarendorf,452,447,0,1879,0
4254,Barbarendorf,556,543,0,1866,0
4255,Barbarendorf,465,550,0,1769,0
4256,018+Yoshimura,513,564,10157803,6843,0
4257,Barbarendorf,495,439,0,1529,0
4259,Barbarendorf,471,560,0,2535,0
4260,Riley+Reid+1.7,543,459,9956669,8280,0
4261,Barbarendorf,511,559,0,1535,0
4262,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,525,462,1577345406,7704,8
4263,Robbenkagge,456,469,1428213,3940,0
4264,Barbarendorf,547,534,0,2516,0
4265,Barbarendorf,448,544,0,1561,0
4266,Barbarendorf,525,548,0,2549,0
4267,Esgaroth,455,543,1577420312,8467,0
4268,024+Kaksikymment%C3%A4nelj%C3%A4,445,485,1577195316,6503,0
4269,028,518,530,1576922691,2839,0
4270,Bonusdorf,463,526,1576300352,8206,8
4271,017+MAGNUM+OPUS,558,469,9707878,9109,0
4272,Barbarendorf,488,502,0,2107,0
4273,006+Linkin,454,517,8582892,10139,0
4274,013,518,564,1577405512,2831,0
4275,Deff-Dorf,521,477,1576367854,4414,4
4276,Barbarendorf,446,519,0,987,0
4277,Chopper,510,558,1577417742,9472,0
4278,012+schneller%2C+Duali+wartet,495,455,1577375504,9457,0
4279,d%28x%29%3Dmx,491,503,1577410880,2993,0
4280,54%3A14%3A00+sickLOL,440,510,1577421987,7692,0
4281,Barbarendorf,447,502,1577277336,3415,0
4282,-%3D031%3D-,483,548,1194094,9585,0
4283,Deff-Dorf,520,488,1576367854,4543,0
4284,Barbarendorf,571,494,0,1128,0
4285,031+MAGNUM+OPUS,527,435,9707878,6803,0
4287,Barbarendorf,562,481,0,2450,0
4288,006+NewWorld,525,515,1577419327,6210,9
4289,031+%7C+Why%3FAG%21,549,509,1577276619,10228,0
4290,055+-+AGeh,492,470,1577421985,3021,0
4291,%23028,538,456,1577305388,1361,0
4292,%23030,536,453,1577305388,1971,0
4293,Barbarendorf,565,513,0,1399,0
4294,In+Zustellung,446,537,1577416581,2472,0
4295,AGB,544,445,1577057432,6024,0
4297,%7B018%7DIronMan,499,516,1577314246,6076,0
4298,45%3A83%3A40+-+Bashtown+022,530,484,10220179,8214,0
4299,009+Elfraor,479,545,9370888,312,0
4300,006,498,502,9909037,10136,2
4301,D010,487,484,9196619,10446,0
4302,Barbarendorf,554,494,0,1573,0
4303,012+DYNAMOLAND,539,545,1577242542,7709,1
4304,038,553,509,1577416281,8758,0
4305,Barbarendorf,480,551,1577397549,2582,0
4306,Barbarendorf,466,442,0,1421,0
4307,Barbarendorf,557,493,0,1642,0
4308,Barbarendorf,538,556,0,1728,0
4309,012,436,526,1577326965,5249,0
4310,%5B023%5D+Hartheim,481,567,1577415591,6959,2
4311,Barbarendorf,515,537,0,889,0
4312,Barbarendorf,526,561,0,2318,0
4313,AG-018+Shiro,483,566,10043221,6767,0
4314,Barbarendorf,482,529,0,2103,0
4315,037+-+mAGermilch,550,498,1577382746,7391,0
4316,023+Bern,464,532,831449,1879,0
4317,Barbarendorf,512,473,0,1772,0
4318,Barbarendorf,500,452,0,2116,0
4319,029+Jagdrevier,463,472,1577415356,6942,0
4320,Barbarendorf,482,447,0,2228,0
4321,Barbarendorf,530,543,0,1633,0
4322,Barbarendorf,477,545,0,1899,0
4323,Barbarendorf,460,484,0,590,0
4324,050+B%C3%B6seAG,535,538,1576860050,2470,9
4325,Barbarendorf,456,505,0,1375,0
4326,PureKonFlict,439,511,10176904,4888,0
4327,033+%7C+Why%3FAG%21,553,513,1577276619,10228,0
4328,Barbarendorf,467,474,0,1458,0
4329,%23013,542,449,1577305388,4667,0
4330,Flamingo+Plug+Walk,432,489,1576688077,9202,0
4331,Fake,481,442,1577394638,3184,0
4332,d004,444,458,1577361515,8524,0
4333,023,504,487,1577345406,6457,1
4334,002Oswald,504,505,8172660,7914,0
4335,Barbarendorf,478,464,0,2150,9
4336,035+Luumoos,497,452,1577409339,9945,0
4337,%7C022%7CIgnorance,549,538,1576951073,6006,0
4338,-%3D010%3D-,497,567,1194094,5773,6
4339,Barbarendorf,516,487,0,2405,0
4340,003,553,506,1577373909,2833,0
4341,Barbarendorf,520,450,0,2782,0
4342,Lautree_110,460,445,1575990071,4033,0
4343,Kaigun+Honbu,480,513,1576719852,8956,9
4344,Barbarendorf,524,507,0,772,0
4345,Barbarendorf,525,443,0,2292,0
4346,010-Peik,463,516,1576718136,9099,0
4347,011+rainbow,547,527,1577419327,4050,0
4348,PLAGE,461,462,10208186,6579,0
4349,Barbarendorf,487,456,0,2471,0
4350,Ballern+muss+ez,442,517,1576339748,9971,0
4352,Barbarendorf,508,495,0,2088,0
4353,E14,501,516,1577396375,2373,1
4354,017+Pain,521,532,1577416271,6694,0
4355,Bonusdorf,477,438,1577203959,4682,0
4357,Barbarendorf,462,473,0,1080,0
4358,Barbarendorf,479,470,0,1519,0
4359,Barbarendorf,443,464,0,2026,0
4360,020+B%C3%B6seAG,528,512,1576860050,8459,6
4361,Barbarendorf,463,470,0,1374,0
4362,Barbarendorf,501,560,0,653,0
4364,Barbarendorf,509,500,0,2074,0
4365,Flamingo+Plug+Walk,437,533,1576688077,9202,1
4366,moon,473,539,1577322657,5669,0
4367,Robbenkagge,458,466,1428213,6611,0
4368,C007,472,443,9196619,5862,0
4369,Barbarendorf,523,558,1577405512,2234,0
4370,Barbarendorf,498,516,0,1559,0
4371,Barbarendorf,462,555,592678,1616,0
4372,Bonusdorf,485,442,1577203959,2399,7
4373,028+AG+Manufaktur,558,494,1576173702,8039,0
4374,004+Eisenschmiede,469,510,1577416049,9120,0
4375,Barbarendorf,491,500,0,1945,0
4376,Barbarendorf,506,477,0,610,0
4377,019+Barbarendorf,459,549,1577422053,1545,0
4378,011+-+AGenda,549,496,1577382746,9072,9
4379,Barbarendorf,447,478,0,689,0
4380,020,549,534,1577419327,3386,9
4381,019+Arima,516,565,10157803,6027,0
4382,%7C019%7CIgnorance,546,549,1576951073,5235,0
4383,K--36.W-AGGRO,494,470,1577419647,8351,0
4384,Barbarendorf,468,551,0,1495,0
4385,018+Bonusdorf,525,460,1577375504,5803,6
4386,Deff-Dorf,509,489,1576367854,7275,0
4387,A%7C008,444,488,1577416471,4126,0
4388,%7CKommenGeradeOffenOderFakes%3F%21,467,515,1577081251,9448,0
4389,Barbarendorf,467,556,0,2333,0
4390,045,511,435,1577422017,3626,0
4391,Barbarendorf,438,504,0,1932,0
4392,AGB,562,470,1577057432,4617,6
4393,027,536,485,1577416281,5327,0
4394,018+Deutschland,468,521,831449,3244,0
4395,Barbarendorf,463,451,0,740,0
4396,Barbarendorf,521,449,0,2399,0
4397,%23002+Kaserne,547,453,1577305388,9801,5
4398,016+-+flAGgenmast,546,493,1577382746,9722,0
4399,Riley+Reid+2.4,554,466,9956669,3497,0
4400,ARA-003,506,435,1576977042,9670,3
4401,Barbarendorf,520,544,0,1996,0
4402,005+Sachsen,459,522,1576300352,7424,0
4403,058+Dipsy+loggt+2x+am+Tag,483,473,1682039,5018,7
4404,009+%2304%23,495,453,1577375504,9582,0
4405,025+nur+roter+Balken%2F+easy+ADT,567,477,1577197889,5987,0
4406,Barbarendorf,444,489,1577236547,1200,0
4407,Barbarendorf,512,544,0,2517,0
4408,Barbarendorf,541,530,0,1236,0
4409,Dorf02,504,533,1577387295,7640,0
4410,ARA-033,511,445,1576977042,3491,9
4411,025+chocoloco,493,453,1577409339,8394,0
4412,Barbarendorf,461,468,0,1891,0
4413,28%3A55%3A04%3A01+-+PINGU+INCOMING,536,496,1577143467,8524,0
4414,Barbarendorf,445,542,0,2415,0
4415,013+Expansion,471,531,831449,5051,4
4416,%7ETegridy+Obst+AG%7E,534,548,1577323565,9995,0
4417,004,557,505,1577373909,2909,0
4418,Mion,504,526,1577322657,7614,0
4419,031+-+AGeh,515,433,1577421985,8823,6
4420,Barbarendorf,567,496,0,1316,0
4421,Barbarendorf,487,537,0,2142,0
4422,D004,480,478,9196619,9194,8
4423,54%3A03%3A17+Krizz,437,501,1577421987,8070,0
4424,AG+%7C+025,501,444,1577422171,4347,0
4425,From+Malle+with+love,478,566,10188187,8269,0
4426,Fake,482,443,1577394638,2731,0
4427,Deff-Dorf,521,490,1576367854,8043,0
4428,030+Kamai,455,524,8582892,5644,0
4429,Bonusdorf,529,565,0,1861,7
4430,Flamingo+Plug+Walk,446,506,1576688077,10213,0
4431,009,481,497,9883742,3757,0
4432,Chinotto,447,479,1577383770,9285,0
4433,00.003,506,476,1576819504,3465,0
4434,PREDATOR+AM+PUSHEN,515,533,1577387295,10287,0
4435,%5B011%5D+Oslo,490,526,1577419774,8854,4
4436,Barbarendorf,505,536,0,1539,0
4437,Barbarendorf,480,481,0,2279,0
4438,-+-+-,458,446,9905764,10445,0
4439,Barbarendorf,495,469,0,2051,0
4440,Bonusdorf,507,556,0,2238,7
4441,Barbarendorf,532,455,0,1552,0
4442,Riley+Reid+1.5,535,468,9956669,3134,0
4443,moin,482,533,1577322657,5855,4
4445,Barbarendorf,437,505,0,1576,0
4446,Barbarendorf,524,444,0,1762,0
4447,x006,453,483,1577361515,6016,0
4448,Barbarendorf,503,511,0,632,0
4449,%7C005%7CIgnorance,543,544,1576951073,9040,6
4450,Barbarendorf,504,549,0,1071,0
4451,045+B%C3%B6seAG,534,532,1576860050,2042,0
4452,D002,477,472,9196619,7454,4
4453,Barbarendorf,512,554,0,818,0
4454,Barbarendorf,542,531,0,1835,0
4455,-+-+-,468,481,9905764,10247,8
4456,54%3A24%3A37+lLink,447,523,1577307745,5479,0
4457,Barbarendorf,522,465,0,1466,0
4458,%23025+HuS,540,452,1577305388,2901,9
4460,Barbarendorf,533,522,0,1878,0
4461,009,523,478,1577345406,5349,7
4462,PLAGE,468,465,10208186,8810,0
4463,Barbarendorf,487,550,0,1571,0
4464,012+next+Try,553,530,1577419327,3633,5
4465,08%3A55%3A14%3A22+-+PINGU+INCOMING,534,492,1577143467,9869,0
4466,Barbarendorf,540,536,0,1847,0
4467,027+Luumoos%27s+Dorf+AG+002,497,454,1577375504,9995,0
4468,041+Pr%C3%BCgel%21,443,484,1577386677,2410,0
4469,%23+ACKERN,470,456,9960147,7347,6
4471,%5B0000000031%5D,532,499,9496793,3410,0
4472,Barbarendorf,463,444,0,1118,0
4473,Barbarendorf,465,451,0,2588,0
4474,AG+Kaidou,554,542,1576178066,9995,0
4475,Barbarendorf,509,501,1577417850,2819,0
4476,KochsBesucherzentrum+027,520,468,1577300142,10050,0
4477,Barbarendorf,474,480,0,2113,0
4478,002,559,471,1576111995,9995,2
4479,Flamingo+Plug+Walk,430,492,1576688077,9108,0
4480,Barbarendorf,520,537,0,2545,0
4481,PLAGE,453,453,10208186,6352,0
4482,Robbenkagge,456,473,1428213,6884,0
4483,%5B0000000037%5D,523,512,9496793,7950,8
4484,Barbarendorf,467,512,0,339,0
4485,Barbarendorf,435,480,0,1940,0
4486,Barbarendorf,558,518,0,1929,0
4487,005+-+AGeh,512,434,1577421985,9101,0
4488,KochsBesucherzentrum+054,530,476,1577300142,2829,0
4489,Barbarendorf,515,515,0,1223,0
4490,Riley+Reid+2.5,551,465,9956669,3057,0
4491,Barbarendorf,502,449,0,1251,2
4492,Barbarendorf,447,533,0,1728,0
4493,Eisa,541,537,2250267,5311,3
4494,Agentur+f%C3%BCr+Arbeit,455,491,1577375287,8189,0
4495,Barbarendorf,504,480,0,2516,0
4496,C009,474,445,9196619,7237,0
4497,Barbarendorf,507,487,0,1525,0
4498,027+Senku+Ishigami,512,447,1577421927,8564,0
4499,Barbarendorf,523,480,0,2376,0
4500,Barbarendorf,556,517,0,1413,0
4501,Barbarendorf,451,456,0,2163,0
4502,025,562,497,1577294742,6945,0
4503,Hammerclan,560,495,1577418160,2656,0
4504,028+Senku+Ishigami,535,454,1577421927,6403,0
4505,Barbarendorf,549,490,0,2317,0
4506,Barbarendorf,559,512,0,2447,0
4507,Bonusdorf,550,527,0,2036,4
4508,Barbarendorf,544,507,0,1139,0
4509,Barbarendorf,482,562,0,2518,0
4510,013+The+Try,548,518,1577419327,4415,6
4511,Barbarendorf,533,511,0,1629,0
4512,BuBaz+1.8,534,442,9956669,8205,0
4513,Barbarendorf,485,566,0,2246,0
4514,Flamingo+Plug+Walk,441,489,1576688077,9472,1
4515,Barbarendorf,553,538,0,1453,0
4516,Barbarendorf,539,442,0,2103,0
4517,010,492,445,1577409339,8926,0
4518,D%C3%B6rfle,461,519,9898251,2268,0
4519,%7ETegridy+Cursed+AG%7E,539,548,1577323565,9995,0
4520,030+AG+Manufaktur,537,490,1576173702,4448,0
4521,Barbarendorf,514,498,0,1749,0
4522,Barbarendorf,476,554,0,2547,0
4523,Barbarendorf,453,508,0,1624,0
4525,Barbarendorf,529,446,0,1168,0
4526,oimn,502,532,1577322657,6478,0
4527,Barbarendorf,485,473,0,2211,0
4528,Barbarendorf,517,514,0,1496,0
4529,Barbarendorf,559,514,0,2611,0
4530,Barbarendorf,516,499,0,1875,4
4531,009+-+AGeh,510,440,1577421985,9025,0
4532,Barbarendorf,503,558,0,2244,0
4533,Barbarendorf,552,529,0,2030,0
4534,Barbarendorf,462,472,0,1695,0
4535,Barbarendorf,444,484,0,1686,0
4536,Rangpur,446,467,1577383770,3905,0
4537,d006,445,463,1577361515,8362,0
4538,027,519,517,1576922691,2744,0
4539,048+-+AGeh,492,468,1577421985,7401,8
4540,%7C009%7CIgnorance,544,540,1576951073,9927,0
4541,Barbarendorf,472,562,0,1893,0
4542,%23033+Jarvdinsk+Spomenik,552,457,1577421519,9244,0
4543,064+-+AGeh,538,459,1577421985,2807,0
4544,54%3A14%3A04+lLink,444,510,1577307745,3807,6
4545,%23021,541,451,1577305388,2067,0
4546,032+WHY+Not+Higher,488,432,1577154916,5560,0
4547,Bonusdorf,530,558,0,2193,7
4548,KochsBesucherzentrum+038,531,473,1577300142,5492,0
4549,-%3D016%3D-,495,566,1194094,7008,0
4550,Barbarendorf,469,484,0,386,0
4551,45%3A97%3A21%7C+Double+Trouble,571,492,1577421724,6865,8
4552,%23+OP-World+%7C%7C+017+Punk+Hazard,547,550,1577422027,9454,0
4553,Barbarendorf,463,489,0,1472,0
4554,039,554,509,1577416281,9632,0
4555,Riley+Reid+2.6,553,464,9956669,3380,0
4556,005,528,474,1577345406,7215,0
4557,Barbarendorf,448,464,0,2573,0
4558,Deff-Dorf,528,478,1576367854,4719,4
4559,miin,472,542,1577322657,8125,0
4560,Checkpoint+Juliett,503,530,7869219,3391,0
4561,45%3A86%3A72%7C+Dubrovnik,562,487,1576016461,8476,0
4562,Barbarendorf,539,510,0,2297,0
4563,012+-+AMg0%27s+Kingdom,509,513,1577316486,3529,3
4564,A%7C001,434,485,1577416471,9995,0
4565,Flamingo+Plug+Walk,453,516,8582892,5083,0
4566,Barbarendorf,540,537,0,796,0
4567,CCa+028,562,530,1576995948,7521,0
4568,44%3A56%3A78+%2F%2F+MMEXFAB,468,457,1577193698,6120,5
4569,Barbarendorf,447,542,0,961,0
4570,030,493,452,1577409339,6313,0
4571,Depressa,447,486,1577383770,4691,0
4572,Barbarendorf,520,466,0,2505,0
4573,45%3A62%3A69+-+Bashtown+013,529,466,10220179,5718,3
4575,54%3A14%3A79+lLink,449,517,1577307745,4838,0
4576,The.Deutsche,488,568,1576663356,9256,3
4577,004,457,538,1577416581,6324,0
4578,011,513,517,1577166409,5581,0
4579,018+Senku+Ishigami,514,458,1577421927,9855,0
4580,Bonusdorf,474,533,0,2330,6
4581,Gollum007,512,545,1577387295,10267,0
4582,020,524,434,1577417391,4145,0
4583,Barbarendorf,435,518,0,1135,0
4584,Barbarendorf,453,527,0,1405,0
4585,Ave+Gojo,509,497,1577357369,11654,0
4586,Barbarendorf,453,451,0,1951,0
4587,003,540,514,1576922691,9975,0
4588,Barbarendorf,539,460,1576367854,2914,0
4589,miin,477,540,1577322657,9270,0
4590,Barbarendorf,514,501,0,1627,0
4591,030,527,535,1576922691,2479,0
4592,Barbarendorf,500,455,0,1986,0
4593,Pommel%27s+Dorf,510,528,1577416814,1090,0
4594,Barbarendorf,445,499,0,703,0
4596,Antietam,489,435,1577416977,7858,0
4597,Barbarendorf,495,449,0,2526,0
4598,003+AG+Manufaktur,544,534,1576173702,9855,0
4599,059+Noo-Noo+am+eskalieren,484,476,1682039,8907,3
4600,029+Kamai,454,530,8582892,9549,0
4601,Barbarendorf,549,479,0,2332,0
4602,d008,447,465,1577361515,7420,9
4604,018+Linkin,457,514,8582892,4978,0
4605,Lautree_102,459,444,1575990071,8981,0
4606,%23023+Downtown+District,546,458,1577421519,3545,0
4607,Barbarendorf,459,461,0,1870,0
4608,Barbarendorf,483,529,0,2296,0
4609,Barbarendorf,430,503,0,1210,0
4610,Barbarendorf,456,554,0,1949,0
4611,Bonusdorf,529,548,0,1278,9
4612,KochsBesucherzentrum+055,531,474,1577300142,4098,0
4613,009,435,526,1577326965,8481,0
4614,R3sG+Chiller+002,508,523,9865268,8486,5
4615,Barbarendorf,497,442,0,1282,0
4616,Odyssee,440,481,1577421663,3543,0
4618,Barbarendorf,544,444,0,662,0
4619,025+Senku+Ishigami,535,450,1577421927,8751,0
4620,Bonusdorf,553,477,0,1435,7
4621,Barbarendorf,537,531,0,1698,0
4622,Barbarendorf,470,462,0,2096,0
4623,Kaigun+Honbu,487,525,1576719852,7522,2
4624,K--12.M-AGGRO,519,472,1577419647,8569,0
4625,022,508,520,1577357369,4765,1
4626,KommenGeradeOffenOderFakes%3F%21,462,514,1577081251,9062,0
4627,008,511,519,1577258285,3301,0
4628,y014,463,491,1577361515,8598,0
4629,Barbarendorf,481,500,0,2005,0
4630,Montera,561,498,1577418160,1762,5
4631,002+AG+Manufaktur,539,527,1576173702,9778,0
4632,Barbarendorf,519,513,0,2103,0
4633,017,540,516,1576922691,3416,0
4634,e008,452,468,1577361515,5840,0
4635,005,524,559,1577405512,7350,0
4636,032,530,539,1576922691,2696,0
4637,Barbarendorf,502,567,0,1224,0
4638,Barbarendorf,510,495,0,2483,0
4639,Barbarendorf,517,432,0,1206,0
4640,Barbarendorf,485,461,0,2206,0
4641,003,498,498,9909037,10136,0
4642,Barbarendorf,509,464,0,2011,0
4643,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,534,480,1577345406,5800,0
4644,Barbarendorf,495,498,0,1173,0
4645,Barbarendorf,517,523,0,1737,0
4647,Barbarendorf,458,484,0,824,0
4648,041+WHY+Not+Higher,515,475,1577154916,5496,7
4649,Barbarendorf,475,555,0,600,0
4650,Barbarendorf,558,521,0,2509,0
4651,Ballern+muss+ez,442,541,1576339748,10046,8
4652,44%3A92%3A49+CloudDrive,429,494,1577421987,8872,0
4653,027+Jagdrevier,458,451,1577415356,4033,0
4654,-%3D039%3D-,468,552,1194094,8669,0
4655,Bonusdorf,547,518,0,1206,9
4656,Barbarendorf,520,474,0,1610,0
4657,Barbarendorf,490,568,0,2299,0
4658,Barbarendorf,510,491,0,725,0
4659,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,527,465,1577345406,6680,0
4660,ADHS,502,569,1577322657,7132,0
4661,54%3A34%3A82+Ethereum,442,538,1577421987,7446,0
4662,029+WHY+Not+Higher,487,435,1577154916,6501,0
4663,Kaigun+Honbu,498,508,1576719852,3734,0
4664,010+Bonusdorf,458,556,592678,1982,4
4665,Barbarendorf,459,552,0,2190,0
4667,Barbarendorf,507,540,0,1626,0
4668,AGentur+f%C3%BCr+Schwarzfahrerei,463,487,1577414839,3365,0
4669,C006,472,442,9196619,5044,0
4670,Barbarendorf,476,482,0,2116,0
4671,niom,484,528,1577322657,5519,3
4672,024+K%C3%B6ln,466,529,831449,2289,0
4673,Barbarendorf,519,477,0,2525,0
4674,026+Smart+and+Simple+Gameplay,567,489,1577391060,7448,8
4675,Deff-Dorf,522,488,1576367854,5282,0
4676,Barbarendorf,514,547,0,1881,0
4677,Barbarendorf,478,561,0,894,0
4678,Barbarendorf,547,552,0,2270,0
4679,036+Jagdrevier,472,488,1577415356,6651,0
4681,Barbarendorf,450,546,0,2013,0
4682,00.012,510,490,1576819504,1710,9
4683,-%3D007%3D-,496,563,1194094,9285,0
4684,Barbarendorf,564,514,0,2569,0
4685,Barbarendorf,466,441,0,749,0
4686,010+Pr%C3%BCgel%21,437,486,1577386677,8828,0
4687,Barbarendorf,479,517,0,2265,0
4688,E15,491,518,1577396375,4282,0
4689,Barbarendorf,479,487,0,1969,0
4690,moon,475,550,1577322657,7351,0
4691,002+Tew+Lolstoi,433,523,1577408059,8723,0
4693,Barbarendorf,512,520,0,1984,0
4694,013,488,473,3069536,7864,0
4695,Barbarendorf,541,489,0,1859,0
4696,014+%7C+Barbarendorf,431,504,1577422020,2192,0
4697,012,520,560,1577405512,3055,0
4699,44%3A97%3A26+%2F%2F+MMEXFAB,476,492,1577193698,5972,0
4700,Bonusdorf,459,460,0,897,6
4701,Barbarendorf,485,536,0,1864,0
4702,Barbarendorf,521,489,0,908,0
4703,Deff-Dorf,521,481,1576367854,6072,2
4705,Riley+Reid+2.9,546,468,9956669,3256,0
4706,Barbarendorf,511,493,0,1081,0
4707,022+AG+Manufaktur,546,481,1576173702,6543,0
4708,004,500,498,9909037,10136,0
4709,015,566,500,1576975454,5352,3
4711,Barbarendorf,461,494,1577408126,1303,0
4712,017,527,529,1577416281,10471,0
4713,Barbarendorf,536,479,0,1007,0
4714,Bonusdorf,535,552,1577397857,1800,3
4715,Barbarendorf,483,460,0,2214,0
4716,%7C018%7CIgnorance,548,549,1576951073,5334,0
4717,Barbarendorf,505,545,0,1883,0
4718,Robbenkagge,474,502,1428213,4428,0
4719,050+-+AGeh,533,457,1577421985,9267,0
4720,Barbarendorf,521,498,0,2124,0
4721,Barbarendorf,511,478,0,1685,0
4722,007+Silco,517,549,10157803,6677,0
4723,Barbarendorf,557,478,0,1720,0
4724,Noin,504,527,1577322657,7373,2
4725,%7C002%7CIgnorance,545,546,1576951073,10228,0
4726,Barbarendorf,443,508,1577277336,4422,0
4727,029,536,540,1576922691,1551,6
4729,Barbarendorf,519,546,0,1790,0
4730,042+Po+das+h%C3%A4ssliche+Entlein,483,470,1682039,8711,0
4731,001+%7C+Barbarendorf,435,501,1577422020,7209,0
4732,028+Pr%C3%BCgel%21,435,484,1577386677,6820,0
4733,Barbarendorf,544,510,0,2106,0
4734,Barbarendorf,526,440,0,1752,0
4736,E18,490,522,1577396375,3685,0
4737,Barbarendorf,540,493,0,916,0
4738,002+Asgard,529,517,1577419327,10479,2
4739,Barbarendorf,531,495,0,1394,0
4740,Bull+Run,489,433,1577416977,5967,5
4741,Barbarendorf,514,553,0,282,0
4742,Barbarendorf,512,546,0,2187,0
4744,025+Barbarendorf,496,452,1577375504,3663,6
4745,Barbarendorf,519,467,0,1423,0
4746,Barbarendorf,457,527,0,1468,0
4747,KochsBesucherzentrum+023,504,468,1577300142,7290,3
4748,Barbarendorf,513,502,0,1194,0
4749,044+Luumoos%27s+Dorf+AG+014,497,455,1577409339,4961,0
4750,The.Deutsche,459,556,1576663356,5713,1
4751,Barbarendorf,516,568,0,1620,0
4752,06.+Johannisbeere+%28schwarz%29,512,522,1577354766,5557,0
4753,Barbarendorf,480,448,0,2572,0
4754,Barbarendorf,503,559,0,1572,0
4755,014+Nelj%C3%A4toista,441,477,1577195316,10085,0
4756,AG+Komachiyo,528,538,1577387295,8609,6
4758,Sepperl+022,467,506,8033485,2614,0
4759,006+B%C3%B6seAG,532,536,1576860050,10471,0
4760,AG-056,475,534,10043221,3747,0
4761,Kein+Dorf,517,439,1577299650,2583,0
4762,Barbarendorf,472,469,0,2169,0
4763,der+kleine+dicke,482,433,1577228586,10453,0
4764,%23022,541,452,1577305388,3616,0
4765,Bonusdorf,474,541,0,1903,7
4766,%7B011%7DBrain+II,489,515,1577314246,9922,0
4767,045+%7C+Why%3FAG%21,530,512,1577276619,8741,0
4768,AG+%7C+046,526,457,1577422171,3397,0
4769,003+%7C+Why%3FAG%21,520,517,1577276619,10228,0
4770,Barbarendorf,485,463,0,2515,0
4771,061+%7C+Why%3FAG%21,542,523,1577276619,2653,6
4772,Barbarendorf,537,487,0,183,0
4773,Barbarendorf,445,514,1430117,4376,0
4774,060+%7C+Why%3FAG%21,549,510,1577276619,2542,6
4775,Kaigun+Honbu,476,513,1576719852,9408,0
4776,Bonusdorf,474,564,0,2348,9
4777,002,497,571,1577313188,8593,0
