3173,Barbarendorf,552,519,0,1184,0
3174,PNT0001,474,557,1576933097,8392,0
3175,004,494,537,1577390207,1949,0
3176,%40%40%40nordkorea%40%40%40,490,435,1577043725,5559,0
3177,Barbarendorf,525,558,0,636,0
3178,45%7C+001,548,481,1577043820,3818,0
3179,Barbarendorf,533,449,0,1057,0
3180,Dodo989%27s+Dorf,527,456,1577047400,45,0
3181,Barbarendorf,538,464,0,821,0
3182,Barbarendorf,437,498,0,286,0
3183,Barbarendorf,550,502,0,1142,0
3184,Den+Robert+Habecken,447,539,1577265979,3128,3
3185,wh0l3.l0tt4.r3d.ag-s,492,516,1577235529,6571,0
3186,Barbarendorf,482,544,0,832,0
3187,Bonusdorf,493,567,0,763,6
3189,--008--,443,476,1577419822,1487,0
3190,Barbarendorf,473,440,0,574,0
3191,Elberfeld,462,529,1577329972,3286,0
3192,Barbarendorf,559,535,0,1085,0
3193,Debbie+10,563,531,1577398609,5975,0
3194,Barbarendorf,532,460,0,785,0
3195,No+Chance+kleiner+tilted+Boy,452,541,10197239,5899,0
3196,Barbarendorf,501,431,0,788,0
3197,45%3A62%3A84+-+Bashtown+012,524,468,10220179,4949,8
3198,007+%2F%2F+Hilfe+ein+AG+kommt,489,495,1577415064,3686,0
3199,jen1989%27s+Dorf,477,498,1577071349,301,0
3200,Barbarendorf,532,473,0,600,0
3201,Bonusdorf,521,557,0,801,6
3202,002,553,546,2250267,7995,0
3203,Barbarendorf,498,524,1577415832,1203,0
3204,013+%7C+AG,532,498,9788935,3653,0
3205,Bonusdorf,495,441,0,1171,1
3206,Barbarendorf,445,503,0,516,0
3207,Barbarendorf,479,530,0,490,0
3208,Barbarendorf,509,515,0,491,0
3209,Barbarendorf,465,548,0,650,0
3210,%3A-%29+007,470,563,1577421874,1798,3
3211,ARA-004,505,431,1576977042,4793,0
3212,Barbarendorf,435,496,0,773,0
3213,From+Malle+with+love,477,566,10188187,3976,3
3214,54%3A24%3A28+lLink,448,522,1577307745,7104,0
3215,Barbarendorf,566,492,0,670,0
3216,009,523,535,1577416281,6425,0
3217,Barbarendorf,539,478,0,581,0
3219,Barbarendorf,540,457,0,998,0
3220,Barbarendorf,460,508,0,629,0
3221,007,494,468,9616906,2825,9
3222,Epfel+braucht+Vitamine%21,464,438,1577294023,5128,0
3223,%7B006%7DMyNameisGodfrey,489,485,1577421691,3928,0
3224,Barbarendorf,455,497,0,814,9
3225,Dunkelwald,460,457,8822016,7805,0
3226,-012-+Barbarendorf,473,467,1576760393,4197,3
3228,Barbarendorf,475,535,0,817,0
3229,006+Sunny,564,508,1577294742,5723,5
3230,%7C012%7CIgnorance,547,541,1576951073,7591,0
3231,Barbarendorf,543,460,0,634,0
3232,%5B006%5D+Reval,508,530,1577419774,3393,9
3233,-+-+-,457,444,9905764,4738,0
3234,Litel+Big+Horn,483,511,9442447,2525,0
3235,-014-,468,488,9865462,4214,0
3236,Barbarendorf,510,488,0,561,0
3237,Fuhri%27s+Dorf,549,503,1577093985,447,0
3238,Barbarendorf,544,462,0,732,0
3239,002+.ente,505,459,1577375504,5705,0
3240,Barbarendorf,541,536,0,619,0
3241,Barbarendorf,500,468,0,435,0
3242,%5B010%5D+Salat,457,486,1576900930,772,0
3243,Barbarendorf,509,433,0,557,0
3244,BBC+Prime,490,533,1577422045,782,4
3245,Barbarendorf,569,494,0,600,0
3246,Barbarendorf,516,450,0,738,0
3247,020+%23%23+55%7C04%7C98,548,509,1577418805,2010,5
3248,Barbarendorf,547,525,0,982,0
3249,Barbarendorf,479,488,0,692,0
3250,Barbarendorf,498,438,0,598,0
3251,Barbarendorf,495,564,0,1024,0
3252,Bonusdorf,565,495,0,707,6
3253,-006-+Die+Ziege+und+der+Baum,532,437,1577422051,4609,0
3254,Barbarendorf,487,542,0,940,0
3255,004+%7C+HirschQ,430,505,1577422020,3130,5
3256,Barbarendorf,451,538,0,334,0
3257,Primetime,532,531,1577422176,4346,4
3258,Barbarendorf,474,496,0,374,0
3259,Barbarendorf,506,509,0,713,0
3260,Senku+Ishigami,508,457,1577421927,5740,0
3261,010+%7C+Why%3FAG%21,517,501,1577276619,6631,0
3262,Barbarendorf,460,538,0,872,0
3263,Bonusdorf,500,445,0,757,6
3265,Barbarendorf,493,557,0,773,0
3266,E12,489,510,1577396375,1454,0
3267,Barbarendorf,469,459,0,1113,0
3268,Barbarendorf,440,514,0,211,0
3269,N001.04,525,546,1577395217,2151,0
3270,Bonusdorf,464,446,0,740,1
3271,%5B003%5D+Hund,435,477,1576947040,4968,0
3273,Barbarendorf,502,452,0,609,0
3274,Masada,457,500,1577408126,2061,0
3275,003,498,478,1577011043,3548,0
3276,008,512,507,1577330980,5382,0
3277,Barbarendorf,530,498,0,827,0
3278,moin,497,560,1577322657,5292,0
3279,004+Die+Kette,455,551,592678,8921,0
3281,Barbarendorf,478,446,0,663,0
3282,Barbarendorf,496,570,0,471,0
3283,Barbarendorf,471,439,0,810,0
3284,Bonusdorf,517,471,0,658,9
3285,011+-+Muscle+Up,453,499,1576854463,6169,0
3286,Barbarendorf,503,516,0,667,0
3287,Barbarendorf,531,463,0,680,0
3288,Prometheus+AG,493,532,1577420272,6995,0
3289,Barbarendorf,444,494,1577421663,1183,0
3290,Beutelsend,456,540,1577420312,1854,3
3291,Dorf+Rum%27s+Dorf,528,461,1577133059,245,0
3292,Barbarendorf,532,483,1577398600,1947,0
3293,Bonusdorf,564,498,0,886,5
3294,AG-016+Imanity,484,535,10043221,6863,0
3295,Barbarendorf,535,536,0,860,0
3296,Bonusdorf,546,542,0,1026,9
3297,Jena,483,451,9196619,7528,0
3298,Barbarendorf,526,464,0,701,0
3299,Lady-Mercedes,519,447,1577422017,8293,0
3300,Barbarendorf,483,549,0,874,0
3301,Barbarendorf,542,489,0,615,0
3302,Barbarendorf,452,537,0,667,0
3303,Bonusdorf,538,506,0,928,6
3304,003,531,501,1577330980,6081,0
3305,Barbarendorf,531,472,0,1256,0
3306,44%3A46%3A75+%2F%2F+MMEXFAB,465,447,1577193698,6305,0
3307,Barbarendorf,461,520,0,718,0
3308,The.Deutsche,503,551,1576663356,2613,8
3310,Barbarendorf,459,502,0,770,0
3312,Barbarendorf,463,479,0,662,0
3313,Bonusdorf,549,468,0,729,9
3314,007+%7C+Why%3FAG%21,513,505,1577276619,6655,0
3315,Barbarendorf,510,513,0,800,0
3316,Barbarendorf,432,518,0,254,0
3317,Barbarendorf,510,515,0,259,0
3318,%5B007%5D+Thorn,512,531,1577419774,3776,7
3319,Barbarendorf,510,479,0,111,0
3320,Barbarendorf,459,455,0,746,0
3321,Albert+Einstein,447,477,1577154199,8490,0
3322,Barbarendorf,498,463,0,692,0
3323,001+Stumpfe+Axt+AG,490,437,1577154916,6585,0
3324,Barbarendorf,505,539,0,1018,0
3325,012+Ich+mag+High,502,443,1577422017,5974,0
3326,Barbarendorf,544,524,0,491,0
3327,Bonusdorf,502,547,0,649,9
3328,Festung+002,466,524,1577081251,7118,0
3329,%5B55%3A20%3A91%5D+Berlin,501,529,2363816,1944,7
3330,Barbarendorf,449,549,0,488,0
3331,Kamaikaze012,454,524,1577296007,1294,0
3332,M-Castle,453,471,1577083680,5669,2
3333,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,498,484,1577345406,5643,0
3334,Barbarendorf,521,433,0,880,0
3335,018+%23%23+55%7C15%7C15,555,511,1577418805,1995,2
3336,Barbarendorf,480,541,0,511,0
3337,Barbarendorf,545,492,0,1219,0
3338,Home+sweet+home,449,523,9327320,6293,0
3339,Barbarendorf,499,543,0,796,0
3340,Barbarendorf,487,529,0,369,0
3341,Predator007GollumPUSHING,524,542,1577387295,3962,0
3342,010+Pain,557,530,1577416271,4533,0
3343,Barbarendorf,453,536,0,614,0
3344,Troja03,509,449,10030938,801,4
3345,Barbarendorf,509,459,0,467,0
3346,Barbarendorf,490,458,0,1060,0
3347,Bonusdorf,566,513,0,625,4
3349,Bonusdorf,491,448,0,680,7
3350,005+B%C3%B6seAG,532,534,1576860050,5728,0
3351,Barbarendorf,514,544,0,718,0
3352,Lady-Mercedess+003,518,447,1577137518,3470,0
3353,002,505,512,1577166409,9990,0
3354,Barbarendorf,517,499,0,1247,0
3355,005,448,488,1577421663,2802,6
3356,H-Castle,450,473,1577083680,7600,0
3357,Barbarendorf,514,471,0,773,0
3358,Bonusdorf,543,529,0,703,9
3359,022+Wer+hat+an+der+Uhr+gedreht,476,441,1682039,5586,0
3360,Barbarendorf,521,554,0,813,0
3361,Barbarendorf,479,433,0,372,0
3362,Barbarendorf,474,485,0,757,0
3363,021+Kamikazekneipe,562,471,1577197889,3763,3
3364,Barbarendorf,476,496,0,538,0
3365,Barbarendorf,491,451,0,744,0
3366,011+Alpha,533,438,9707878,6003,2
3367,Barbarendorf,458,551,0,442,0
3368,Barbarendorf,501,524,0,750,0
3369,Barbarendorf,512,435,0,559,0
3370,D%C3%B6rfle,474,504,9898251,2531,0
3372,000,480,556,360712,4405,0
3374,Barbarendorf,480,484,0,611,0
3375,Barbarendorf,507,502,0,714,0
3376,Barbarendorf,512,559,0,973,0
3377,A%7C004,431,486,1577416471,3210,3
3378,walki%27s+Dorf,511,525,1577181451,106,0
3379,The.Deutsche,523,545,1576663356,7352,0
3380,Barbarendorf,452,471,1577083680,905,0
3381,003,553,476,1576111995,5730,2
3382,PLAGE,454,455,10208186,4438,0
3383,Barbarendorf,527,500,0,780,0
3386,Barbarendorf,477,442,0,812,0
3387,011+Gotthold+Ephraim+Lessing,457,526,8582892,1223,3
3388,%5B005%5D+Alphatier,435,478,1576947040,5057,0
3389,%7C003%7CIgnorance,547,549,1576951073,6650,8
3390,001+%7C+HH,447,483,1577193798,5671,0
3391,BASH,450,466,1577312376,710,0
3392,Bonusdorf,542,510,0,872,7
3393,Barbarendorf,458,487,0,609,0
3394,Barbarendorf,566,486,0,659,0
3395,007+%23%23+55%7C13%7C14,534,511,1577418805,2568,1
3396,011+Sunny,547,498,1577294742,6142,0
3397,Barbarendorf,461,523,0,662,0
3398,d001,441,463,1577361515,8068,0
3399,Barbarendorf,500,442,0,934,0
3400,Barbarendorf,501,455,0,513,0
3401,Barbarendorf,515,519,0,664,0
3402,Barbarendorf,557,507,0,499,0
3403,012,494,500,9909037,2132,0
3404,Barbarendorf,516,455,0,457,0
3406,Barbarendorf,505,570,0,576,0
3407,Bonusdorf,558,500,0,778,7
3408,009+%7C+Schaukel,473,561,1576061878,2267,0
3409,002,449,492,1577236547,2555,0
3410,Riley+Reid+2.0,531,466,9956669,7269,0
3411,Barbarendorf,499,430,0,496,0
3412,Luumoos%27s+Dorf+AG+012,499,453,1577323495,1317,1
3413,10%3A55%3A83%3A86+-+PINGU+INCOMING,536,488,1577143467,5977,0
3414,Barbarendorf,527,447,0,835,0
3415,x005,451,470,1577361515,1426,1
3416,Barbarendorf,488,457,0,425,0
3417,Barbarendorf,527,481,0,675,0
3418,moin,499,553,1577322657,5753,0
3419,Barbarendorf,520,496,0,938,0
3420,003+Stumpfe+Axt+AG,494,435,1577211886,5315,0
3421,-%3D17%3D-,496,567,1194094,1836,0
3422,Barbarendorf,436,476,0,250,0
3423,Barbarendorf,553,500,0,999,0
3424,Bonusdorf,530,564,0,728,3
3425,44%7C76%7C17+Peepo,467,471,1577083743,1101,0
3426,Barbarendorf,507,451,0,586,0
3427,013+-+AGeh,509,431,1577421985,5485,5
3428,Ozora,447,482,1577421663,5729,0
3429,Barbarendorf,458,513,0,698,0
3430,005+%7C+Tough+Calf,474,558,1576061878,4009,5
3431,546+-+Kronenbrauerei,481,539,1577422053,6921,0
3432,marrrrta.,464,499,1577411731,1165,0
3433,Barbarendorf,533,544,0,362,0
3434,Dorf+2000,482,432,1577228586,2815,0
3435,Bonusdorf,515,464,0,506,1
3436,Barbarendorf,551,527,0,542,0
3437,Barbarendorf,450,496,0,662,0
3438,Ostdeutschland,475,546,10291996,5721,8
3439,020+Zugspitze,564,474,1577197889,4598,0
3440,Barbarendorf,508,466,0,935,0
3441,008,502,490,1577266935,3505,9
3442,AG-006+Fl%C3%BCgel,495,550,10043221,5353,0
3443,Barbarendorf,495,472,0,661,0
3444,Barbarendorf,544,513,0,347,0
3445,Dorf3,554,540,1375412,1562,0
3446,Bonusdorf,544,533,0,417,4
3447,Barbarendorf,446,492,0,317,0
3448,Barbarendorf,547,458,0,807,0
3449,Deff-Dorf,520,484,1576367854,4079,1
3450,Barbarendorf,454,549,0,391,0
3451,Barbarendorf,535,500,0,867,0
3452,Barbarendorf,464,449,0,510,0
3453,Barbarendorf,566,523,0,487,0
3454,%5B004%5D+Chiang+Mai,551,515,1577373909,4909,0
3455,%5B003%5D+Kirves+on,511,529,1577419774,7883,0
3456,Barbarendorf,466,539,0,715,0
3457,eism,564,529,1577066276,744,0
3458,Barbarendorf,459,545,0,670,0
3459,006,517,532,1577258285,1574,0
3460,001+Ich-AG,478,523,1577230550,6414,0
3461,Barbarendorf,481,445,0,926,0
3462,WorldsEnd,436,497,1577025997,4296,0
3463,Barbarendorf,510,568,0,656,0
3464,004+-+75%3A10%3A52+-,502,517,9876252,8385,0
3465,Barbarendorf,518,484,0,634,0
3466,Kommander+2%27s+Dorf,479,442,1577233894,1905,0
3467,-4-+Brocken,494,528,9902446,4369,0
3468,Barbarendorf,490,518,1577053727,524,0
3469,006,520,432,1577417391,908,9
3470,wh0l3.l0tt4.r3d.ag,504,490,1577235529,7698,0
3471,Barbarendorf,520,473,0,983,0
3473,Barbarendorf,543,448,0,766,0
3474,Bonusdorf,467,555,0,736,6
3475,007,520,541,1577416281,8970,0
3476,Barbarendorf,497,523,0,808,0
3477,45%7C+002,540,479,1577043820,1961,0
3478,Deff-Dorf,514,470,1576367854,5089,0
3479,3.+OGs+Ex+Kuss,505,526,1577420564,7632,0
3480,Barbarendorf,481,559,0,652,0
3481,K%C3%B6nig+Michel+Dorf,510,452,1577243870,1852,0
3482,Bonusdorf,522,480,0,513,4
3483,Riley+Reid+1.6,541,476,1577043820,2334,0
3484,022+%7C+Why%3FAG%21,534,514,1577276619,5171,0
3485,Barbarendorf,540,451,0,857,0
3486,Bonusdorf,500,454,0,751,7
3487,004+-+AGeh,512,431,1577421985,6376,0
3488,Barbarendorf,476,526,0,743,0
3489,015+%2F%2F+AGAGAGAG,488,499,1577415064,3246,3
3490,Barbarendorf,526,501,0,1016,0
3491,Barbarendorf,560,462,0,664,0
3492,Bonusdorf,510,471,0,588,6
3493,Barbarendorf,497,433,0,340,0
3494,Barbarendorf,501,453,0,927,0
3495,017+-+Handstand+Walk,449,491,1576854463,1997,0
3496,Barbarendorf,478,491,0,501,0
3497,004,557,473,1576111995,6213,0
3498,Barbarendorf,557,537,0,813,0
3499,Barbarendorf,550,499,0,340,7
3500,Barbarendorf,544,477,0,946,0
3501,Barbarendorf,531,479,0,746,0
3502,030+Drive+by,529,435,9707878,1734,7
3503,Barbarendorf,478,433,0,387,0
3504,Barbarendorf,484,485,0,748,0
3505,Barbarendorf,506,511,0,776,0
3506,Barbarendorf,552,501,0,529,0
3507,Barbarendorf,554,458,1577006855,558,0
3509,Bar1,521,478,1577409582,1719,0
3510,-003-+Windm%C3%BChlendorf,466,461,1576760393,4938,0
3511,750+-+Weizenbock,487,560,1577422053,5458,0
3512,Barbarendorf,480,442,0,936,0
3513,Barbarendorf,467,533,0,136,0
3514,Barbarendorf,465,541,0,1240,0
3515,005+%7C+Gnomeregan,543,501,1577421820,7950,0
3516,Barbarendorf,474,545,0,908,0
3518,Barbarendorf,469,471,0,832,0
3519,Barbarendorf,500,508,0,489,0
3520,Barbarendorf,467,549,0,1000,0
3521,Bonusdorf,463,494,0,869,7
3522,Barmen,464,522,1577329972,5709,0
3523,Bonusdorf,462,453,0,711,7
3524,Barbarendorf,460,447,0,340,0
3525,Barbarendorf,466,558,0,955,0
3526,AxxToTheC+001,518,510,1577268841,6848,0
3527,Barbarendorf,494,556,0,460,0
3528,asgard,447,517,10047033,1424,0
3529,Barbarendorf,486,553,0,995,0
3530,%23+OP-World+%7C%7C+021+New+Marineford,537,546,1577422027,2038,5
3531,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,507,477,1577345406,6609,0
3532,Barbarendorf,459,476,0,676,0
3533,Bonusdorf,550,526,0,814,8
3534,004,496,457,9616906,5062,0
3535,Barbarendorf,541,503,0,702,0
3536,Bonusdorf,533,454,0,604,9
3537,-011-+Wer+ist+Duhu%3F,482,465,1576760393,4731,0
3538,Barbarendorf,570,503,0,841,0
3539,003+Turtok,492,439,8297659,1382,8
3541,Checkpoint+Delta,507,542,7869219,3326,9
3542,005+Barbarendorf,562,472,1577197889,5237,0
3543,Barbarendorf,536,526,0,847,0
3544,GD.2,498,525,9902446,1669,3
3545,003+%7C+AG,538,502,9788935,5630,0
3546,Barbarendorf,503,471,0,736,0
3547,Isengard,490,444,1576668504,3740,0
3548,Kim+Jong,489,432,1577043725,1168,0
3549,Barbarendorf,510,566,0,809,0
3550,Barbarendorf,534,550,0,502,0
3551,Barbarendorf,502,442,0,722,0
3552,014+%7C+AG,524,504,9788935,5906,0
3553,Barbarendorf,507,509,0,1106,0
3554,Bonusdorf,529,558,0,600,9
3555,Barbarendorf,529,502,0,450,0
3556,Barbarendorf,460,526,0,567,0
3558,%5B0000000005%5D,528,506,9496793,5894,3
3559,Barbarendorf,557,475,0,635,0
3560,Barbarendorf,506,461,0,821,0
3561,Heckspoilermucke,477,560,10291996,6249,0
3562,Dorf2,552,539,1375412,1699,0
3563,Bonusdorf,520,503,0,909,7
3564,Barbarendorf,548,525,0,720,0
3565,Barbarendorf,547,536,0,799,0
3566,Home+sweet+home,445,525,9327320,6849,0
3567,Barbarendorf,444,480,0,680,0
3568,The.Deutsche,522,558,1576663356,4928,0
3569,Barbarendorf,440,500,0,701,0
3570,Bonusdorf,513,551,0,634,7
3571,Flamingo+Plug+Walk,438,494,1576688077,4784,0
3572,Tenshin+No+Shima,544,448,8919868,998,0
3574,Barbarendorf,566,507,0,750,0
3575,Bonusdorf,528,554,0,763,4
3576,004+%2F%2F+Hilfe+ein+AG+kommt,491,498,1577415064,7405,0
3577,Barbarendorf,507,555,0,465,0
3578,Barbarendorf,482,431,1577228586,1095,9
3579,Barbarendorf,491,446,0,529,0
3580,Barbarendorf,519,542,1576065631,576,0
3581,Bonusdorf,458,552,0,899,7
3582,Barbarendorf,489,543,0,564,0
3583,Barbarendorf,433,522,0,712,0
3584,Bonusdorf,529,556,0,822,7
3585,Wald+der+Scharfz%C3%A4hne,475,465,8822016,8581,0
3586,%5BThe+Village%5D+lll,486,438,1577417786,1025,6
3587,Barbarendorf,492,559,0,452,0
3588,Barbarendorf,475,562,0,693,0
3589,Bonusdorf,530,557,0,736,6
3590,Barbarendorf,469,532,0,473,0
3592,Barbarendorf,448,502,0,587,0
3593,Barbarendorf,454,489,0,290,0
3594,Barbarendorf,525,493,0,651,0
3595,Bonusdorf,545,554,0,793,6
3596,005+DYNAMOLAND,537,543,1577242542,6212,0
3597,K%C3%B6nig+Georg+003,487,498,1577248065,2002,4
3598,Barbarendorf,549,482,0,504,0
3599,006,500,481,1577011043,1591,0
3600,Barbarendorf,528,466,0,991,0
3601,Barbarendorf,496,519,0,673,0
3602,001+Sunny,563,511,1577294742,7732,0
3603,009+%7C+Barbarendorf,436,500,1577422020,727,0
3604,Barbarendorf,472,561,0,468,0
3605,Barbarendorf,473,462,0,730,0
3606,Kamaikaze001,440,524,1577296007,8473,0
3607,010,485,468,9173861,1539,0
3608,000,481,533,360712,6856,0
3609,Barbarendorf,463,456,0,717,0
3611,Barbarendorf,491,469,0,702,0
3612,--004--,438,470,1577418932,1657,4
3613,Essen,466,444,9196619,7392,0
3614,Barbarendorf,534,487,0,674,0
3615,011,493,501,9909037,3162,0
3616,Barbarendorf,504,560,0,825,0
3617,Magic,514,440,9655911,1456,2
3618,Smokez%27s+Dorf,487,475,1577298767,26,0
3619,Barbarendorf,518,474,0,798,0
3620,Bonusdorf,539,526,0,792,9
3621,Barbarendorf,471,524,0,700,0
3622,Barbarendorf,474,555,0,773,0
3623,002,479,497,9883742,5175,4
3624,002,563,479,1576016461,6351,0
3625,Barbarendorf,568,482,0,595,0
3626,Kein+Dorf,519,437,1577299650,9429,0
3627,012+AG+incoming,450,534,1577070621,5553,0
3628,Barbarendorf,467,551,0,559,0
3629,x002,450,468,1577361515,3448,5
3630,S%C3%BCdwald,534,530,1577422176,1769,0
3631,Barbarendorf,481,472,0,844,0
3632,Bonusdorf,470,517,9311844,856,7
3633,03%3A55%3A04%3A86+-+PINGU+INCOMING,546,508,1577143467,5872,0
3634,AGentur+f%C3%BCr+Haushaltshilfen,459,487,1577414839,908,0
3635,Kampf-Kartoffel,465,515,1577412876,2803,2
3636,Riley+Reid+1.4,543,464,9652863,4136,0
3637,Barbarendorf,492,530,0,768,0
3638,517+-+Helles+A,475,537,1577422053,3620,8
3639,004,502,514,1577166409,5824,0
3640,Barbarendorf,539,484,0,659,0
3641,Barbarendorf,508,456,0,506,0
3642,Bonusdorf,531,440,0,721,9
3643,Barbarendorf,515,503,0,635,0
3644,Barbarendorf,532,485,0,723,0
3645,Nummer+02,475,541,1577422289,6165,0
3646,lange89%27s+Dorf,468,532,9946261,9108,0
3647,Barbarendorf,441,464,0,1238,0
3648,%7C015%7CIgnorance,529,544,1576951073,1158,5
3649,Ventho+0012,465,467,1577417850,8190,0
3650,corsa12%27s+Dorf,494,531,1577304505,3477,0
3651,Barbarendorf,441,504,0,507,0
3652,003,442,525,1577326965,7614,0
3653,Barbarendorf,566,515,0,769,0
3654,012,518,529,1577416281,1996,5
3655,Barbarendorf,541,456,0,821,0
3656,Barbarendorf,445,521,0,878,0
3657,%23001,549,454,1577305388,7565,0
3658,Barbarendorf,438,479,0,667,0
3659,Barbarendorf,531,524,0,127,0
3660,Maggie%7C01,485,496,1577404913,3138,0
3661,Bonusdorf,554,489,0,887,9
3662,014+-+Sit+Up,450,501,1576854463,4023,0
3663,Barbarendorf,480,548,0,533,0
3664,54%3A24%3A32+lLink,442,523,1577307745,9837,0
3665,Bonusdorf,504,471,0,741,6
3666,PLAGE,454,456,10208186,7385,0
3667,-001-+Orgrimmar,550,479,1577308289,6534,0
3668,Barbarendorf,432,512,0,857,0
3669,45%3A81%3A58+-+Bashtown+018,518,485,10220179,5244,0
3670,008+%7C+Roter+Tempel,479,563,1576061878,1031,0
3671,004,524,563,1577405512,1835,2
3672,Barbarendorf,448,513,0,448,0
3673,Bonusdorf,526,441,0,744,5
3674,%3A-%29+006,491,559,1577421874,4733,0
3675,AG+Franosuke,551,543,1577388276,7594,0
3676,Barbarendorf,547,502,0,619,0
3677,Bonusdorf,542,478,0,649,7
3678,x003,450,467,1577361515,5434,0
3679,069,476,534,427376,4203,0
3680,-002-+Metalizm,492,475,1576965415,5982,3
3681,016+AG+incoming,455,550,1577070621,6959,0
3682,Eintracht+%21,458,496,1577418846,811,0
3683,005,473,487,1576948438,6059,8
3685,Barbarendorf,467,504,0,713,0
3686,45%3A61%3A05+-+Bashtown+002,515,460,10220179,7428,0
3687,Barbarendorf,457,519,0,688,0
3688,Ventho+0006,487,477,1577417850,6736,2
3689,Barbarendorf,488,526,0,224,0
3690,Barbarendorf,535,456,0,791,0
3692,Barbarendorf,445,496,0,777,0
3693,44%3A92%3A79+Huelse,429,497,1577421987,6276,0
3694,Barbarendorf,532,467,0,765,0
3695,010,475,493,1577313524,3310,3
3696,010+Lux,516,541,10157803,6559,0
3697,%5BThe+Village%5D+%7C%7C,487,436,1577417786,2900,0
3698,-Come+and+Go%2A,449,487,1289661,8076,0
3699,Fort+Knox,473,522,866518,3251,2
3700,BuBaz,536,450,9956669,6472,0
3701,Barbarendorf,512,451,0,802,0
3703,%2A004%2A,445,500,1577348649,704,0
3704,Bonusdorf,509,514,0,706,9
3705,012+%7C+BBB,486,451,1577169116,4742,0
3706,012+%2F%2F+AG,493,500,1577415064,5641,0
3707,Barbarendorf,450,494,0,728,0
3709,Barbarendorf,484,530,0,526,0
3710,Bonusdorf,499,503,0,848,7
3711,Barbarendorf,496,549,0,411,0
3712,Barbarendorf,544,537,0,1136,0
3713,Bonusdorf,562,486,0,579,1
3714,023+BlueZushi,559,469,9707878,5070,0
3715,Gollum007,521,544,1577387295,5917,0
3716,035+Enji+Koma,511,564,10157803,9503,8
3717,006+%7C+AG,530,503,9788935,8139,0
3718,Barbarendorf,546,505,0,861,0
3719,015+Robbenkagge,456,466,1428213,9138,0
3720,Barbarendorf,485,443,0,799,0
3721,005,519,452,9621806,7538,0
3722,Barbarendorf,442,540,0,934,0
3723,002,498,499,9909037,6761,5
3724,003,445,501,1577277336,8930,0
3725,Barbarendorf,537,533,0,861,0
3726,Egon2,504,515,1577419175,1071,5
3727,005,534,500,1577330980,5241,0
3728,005,477,500,9883742,1320,3
3729,Barbarendorf,437,469,0,456,0
3730,Barbarendorf,529,546,0,707,0
3731,-013-+Forellenschlecker,534,445,1577422051,2783,0
3732,Barbarendorf,470,438,0,491,0
3733,011+%7C+Kollegah,485,449,1577169116,4215,0
3734,Barbarendorf,545,549,0,666,0
3735,Bonusdorf,491,534,0,513,6
3736,Barbarendorf,496,487,0,452,0
3737,moin,500,556,1577322657,6194,0
3738,Barbarendorf,522,485,0,865,0
3739,Barbarendorf,454,546,0,638,2
3740,Barbarendorf,515,489,0,379,0
3741,Bonusdorf,540,460,0,479,8
3742,005,512,515,1577166409,6755,0
3743,005+Bonusdorf,507,456,1577375504,5233,8
3744,Barbarendorf,471,437,0,408,0
3745,Home+sweet+Home,448,517,9327320,2879,0
3746,%23AG__Grauadler,501,472,1577415469,5865,0
3747,Barbarendorf,506,522,0,968,0
3748,015+Ich-AG,478,519,1577230550,4679,6
3749,020+Robbenkagge,455,467,1428213,4065,0
3750,Barbarendorf,470,525,0,527,0
3751,Bonusdorf,472,536,0,538,7
3753,Barbarendorf,534,534,0,934,0
3754,004+Sunny,567,507,1577294742,5461,0
3755,Barbarendorf,444,511,0,576,0
3756,Bonusdorf,478,457,0,717,6
3757,Barbarendorf,495,442,0,661,0
3758,Barbarendorf,506,459,0,645,0
3759,The.Deutsche,530,556,1576663356,5757,0
3760,5.01+Bonus+Holz,528,489,1577402000,1151,1
3761,Dorf+Hamburg,556,484,1577331373,257,0
3762,007+%7C+Sandkiste,479,561,1576061878,1182,0
3763,xXXx,484,462,1576400108,722,1
3764,Jiggy420%27s+Dorf,492,554,1577331505,26,0
3765,Barbarendorf,483,450,0,480,0
3766,Bonusdorf,475,548,0,527,6
3767,009+-+Power+Jerk,448,494,1576854463,6458,0
3768,Barbarendorf,481,441,0,665,0
3769,Barbarendorf,526,475,0,564,9
3770,%7B004%7D+FKK-Club,489,556,1577418231,2664,0
3771,K---9.N,513,460,1577419647,4749,0
3772,Bonusdorf,462,477,0,891,9
3773,Ynes+Trebes,470,538,1577335511,9439,0
3774,Barbarendorf,522,450,0,772,0
3775,ARA-002,508,434,1576977042,7296,0
3776,Barbarendorf,505,520,0,824,0
3777,KiwisOnTour,467,448,1577229681,5328,0
3778,Barbarendorf,530,502,0,911,0
3779,Deff-Dorf,515,493,1576367854,4253,6
3780,Gollum007,508,544,1577387295,7658,0
3781,marrrrta.,462,492,1577411731,2086,6
3782,Bebbanburg,468,534,1577335511,6941,0
3783,Barbarendorf,550,461,0,762,0
3784,Bonusdorf,512,552,0,720,6
3785,Barbarendorf,459,527,0,420,0
3786,--009--,444,469,1577419822,1004,0
3787,Bunker+6,466,550,1577400647,6665,0
3788,Barbarendorf,534,468,0,894,0
3790,Barbarendorf,546,485,0,916,0
3791,017+Rize,517,560,10157803,5978,0
3792,Barbarendorf,546,527,0,1009,0
3793,Barbarendorf,438,466,0,553,0
